utt_id,file_id,wav,start,end,speaker,lang,condition,text,speaker_raw,speaker_id,has_discourse_marker,discourse_marker_type,n_discourse_markers,has_repetition,n_repetitions,has_discourse_marker_near_switch,switch_direction,first_switch_direction,n_switches,switch_type,switch_direction_class,interaction_id_raw,speaker_raw_ann,dialog_act,turn_length_words,interaction_id,audience_l2_ratio,audience_proficiency_proxy,gender,age,age_bucket,nationality,dialogue_act
train_1792_7,train_1792_7,data/masac_wav16k_clips/train 2/train_4/audios/train_1792_7.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,chorna Mujhe sunna hi nahin hai,INDRAVARDHAN,INDRAVARDHAN,True,fillers,1,False,0,False,,,0,,,train_1792,INDRAVARDHAN,-1,6,train_1792,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_1410_1,train_1410_1,data/masac_wav16k_clips/train 2/train_4/audios/train_1410_1.wav,0.0,-1.0,MONISHA,CS,code_switched,"Hi mummy ji, Soniya didi, anything wrong?",MONISHA,MONISHA,True,fillers,2,False,0,False,HI→EN,HI→EN,1,insertional,L1→L2,train_1410,MONISHA,I,7,train_1410,1.0,high_l2,female,,unknown,unknown,-1
train_1749_4,train_1749_4,data/masac_wav16k_clips/train 2/train_4/audios/train_1749_4.wav,0.0,-1.0,SAHIL,CS,code_switched,"Hello! Hello! Line kharab hai sir, sunaayi nahi de raha, I'll call you later.",SAHIL,SAHIL,True,fillers,2,True,1,False,"EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,4,alternational,L2→L1,train_1749,SAHIL,"I, A",14,train_1749,0.8333333333333334,high_l2,male,,unknown,unknown,-1
train_1378_1,train_1378_1,data/masac_wav16k_clips/train 2/train_4/audios/train_1378_1.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,Aap ko kya lena dena?,INDRAVARDHAN,INDRAVARDHAN,True,connectors,1,False,0,False,,,0,,,train_1378,INDRAVARDHAN,-1,5,train_1378,0.7692307692307693,high_l2,male,,unknown,unknown,-1
train_1611_4,train_1611_4,data/masac_wav16k_clips/train 2/train_4/audios/train_1611_4.wav,0.0,-1.0,MADHUSUDAN,HI,monolingual_HI,hyaan,MADHUSUDAN,MADHUSUDAN,True,connectors,1,False,0,False,,,0,,,train_1611,MADHUSUDAN,-1,1,train_1611,0.4,mid_l2,male,,unknown,unknown,-1
train_1591_0,train_1591_0,data/masac_wav16k_clips/train 2/train_4/audios/train_1591_0.wav,0.0,-1.0,KISMI,CS,code_switched,"Maasi! Kya, sone ki tayari ho rahi hai?",KISMI,KISMI,True,fillers,3,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1591,KISMI,-1,8,train_1591,1.0,high_l2,female,,unknown,unknown,i
train_1548_1,train_1548_1,data/masac_wav16k_clips/train 2/train_4/audios/train_1548_1.wav,0.0,-1.0,MAYA,CS,code_switched,Kyunki Aaj Meri zindagi ka sabse happy day hai,MAYA,MAYA,True,fillers,2,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1548,MAYA,I,9,train_1548,0.6666666666666666,high_l2,female,,unknown,unknown,i
train_1654_4,train_1654_4,data/masac_wav16k_clips/train 2/train_4/audios/train_1654_4.wav,0.0,-1.0,MAYA,CS,code_switched,oh my god. Agar police case ho gyi to Indravardhan ko to jail jana padega.,MAYA,MAYA,False,,0,True,1,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,7,alternational,L2→L1,train_1654,MAYA,I,15,train_1654,0.8333333333333334,high_l2,female,,unknown,unknown,i
train_1770_0,train_1770_0,data/masac_wav16k_clips/train 2/train_4/audios/train_1770_0.wav,0.0,-1.0,MAYA,CS,code_switched,Kya kya Bhar Ke Rakha Hai Indravardhan Ne iss ghar mein Indravardhan please tum sari bekar ki chijen bahar Kyon Nahin fekte?,MAYA,MAYA,True,fillers,4,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_1770,MAYA,I,22,train_1770,1.0,high_l2,female,,unknown,unknown,i
train_1745_9,train_1745_9,data/masac_wav16k_clips/train 2/train_4/audios/train_1745_9.wav,0.0,-1.0,MONISHA,CS,code_switched,"No problem, mai teeno tickets black mein beck dungi.",MONISHA,MONISHA,False,,0,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,5,alternational,L2→L1,train_1745,MONISHA,I,9,train_1745,1.0,high_l2,female,,unknown,unknown,-1
train_1387_3,train_1387_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1387_3.wav,0.0,-1.0,MONISHA,CS,code_switched,"Kya chalo! Tum mardonko na, sach ugalavaana nahi aata!",MONISHA,MONISHA,True,fillers,3,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1387,MONISHA,-1,9,train_1387,1.0,high_l2,female,,unknown,unknown,-1
train_1692_2,train_1692_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1692_2.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Nahi! Chikoo Rosesh ki kavita sunne ke baad, use maarne ke laayak hot hai, okay!?",INDRAVARDHAN,INDRAVARDHAN,True,fillers,3,False,0,False,"HI→EN,EN→HI,HI→EN",HI→EN,3,alternational,L1→L2,train_1692,INDRAVARDHAN,O,15,train_1692,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_1713_3,train_1713_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1713_3.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,kyon,INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,,,0,,,train_1713,INDRAVARDHAN,-1,1,train_1713,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_1434_0,train_1434_0,data/masac_wav16k_clips/train 2/train_4/audios/train_1434_0.wav,0.0,-1.0,SAHIL,CS,code_switched,"ek min ek min, iss ramba ki entry pe kulta.. hey hey esa music bajta hai",SAHIL,SAHIL,True,connectors,1,True,3,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,6,alternational,L1→L2,train_1434,SAHIL,I,16,train_1434,1.0,high_l2,male,,unknown,unknown,-1
train_1649_1,train_1649_1,data/masac_wav16k_clips/train 2/train_4/audios/train_1649_1.wav,0.0,-1.0,KRISH,EN,monolingual_EN,"Ah, I don't know aunty.",KRISH,KRISH,True,fillers,1,False,0,False,,,0,,,train_1649,KRISH,-1,5,train_1649,0.8571428571428571,high_l2,male,,unknown,unknown,a
train_1412_3,train_1412_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1412_3.wav,0.0,-1.0,SAHIL,CS,code_switched,Oh no! Give me a break! Tumne kaha tha ki vo udhar ki bikini maangane aaegi!,SAHIL,SAHIL,True,fillers,3,True,1,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_1412,SAHIL,"A, I",16,train_1412,1.0,high_l2,male,,unknown,unknown,-1
train_1649_3,train_1649_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1649_3.wav,0.0,-1.0,KRISH,CS,code_switched,"Vo na, vo I don't know.",KRISH,KRISH,False,,0,True,1,False,HI→EN,HI→EN,1,insertional,L1→L2,train_1649,KRISH,O,6,train_1649,0.8571428571428571,high_l2,male,,unknown,unknown,a
train_1412_1,train_1412_1,data/masac_wav16k_clips/train 2/train_4/audios/train_1412_1.wav,0.0,-1.0,SAHIL,CS,code_switched,"Don't be crazy haan Monisha... Vo doctor Kamal Puri kya, bina kuch pehene aise hi thode aaegi darwaaje pe...",SAHIL,SAHIL,True,fillers,2,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,5,alternational,L2→L1,train_1412,SAHIL,"A, I",19,train_1412,1.0,high_l2,male,,unknown,unknown,-1
train_1434_2,train_1434_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1434_2.wav,0.0,-1.0,SAHIL,CS,code_switched,"or yeah you are right. In logo ko acting to ati nhi hai. But tell me one thing, agar bathroom jana ho kisi character ko to fir background me kya music bajta gai. Susu... hey hey hey... susu.. hey hey hey hey.",SAHIL,SAHIL,True,fillers,4,True,1,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,20,alternational,L2→L1,train_1434,SAHIL,"A, I",42,train_1434,1.0,high_l2,male,,unknown,unknown,-1
train_1692_0,train_1692_0,data/masac_wav16k_clips/train 2/train_4/audios/train_1692_0.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Maya, Maya! What is this, breakfast mein only fruit, vo bhi chikoo jaisa unedible fruit!",INDRAVARDHAN,INDRAVARDHAN,True,connectors,1,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",HI→EN,5,alternational,L1→L2,train_1692,INDRAVARDHAN,I,15,train_1692,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_1457_1,train_1457_1,data/masac_wav16k_clips/train 2/train_4/audios/train_1457_1.wav,0.0,-1.0,MAYA,CS,code_switched,"Vo constantly fan ka regulator kam karti rehti hai bijli bachaane ke liye, mai agar fridge kholti hu to mere piche piche akar ke khadi hojaati hai thand vasool karne ke liye, Nayi toothpaste na kholni pade isliye namak se daant saaf karti hai! Oof! Subhe doodh vaala bhaiya tetrapack chod ke jaata hai, to use kehati hai, ""Thoda aur do na bhaiya"". But I will have to deal with it, nahi!?",MAYA,MAYA,True,fillers,5,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,22,alternational,L1→L2,train_1457,MAYA,I,72,train_1457,1.0,high_l2,female,,unknown,unknown,i
train_1611_6,train_1611_6,data/masac_wav16k_clips/train 2/train_4/audios/train_1611_6.wav,0.0,-1.0,MADHUSUDAN,CS,code_switched,Sahil maine Tujhe Bulaya tune bhi to hyaaan kaha na. kya tujhe Sunai Nahin deta,MADHUSUDAN,MADHUSUDAN,True,fillers,2,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_1611,MADHUSUDAN,-1,15,train_1611,0.4,mid_l2,male,,unknown,unknown,-1
train_1387_1,train_1387_1,data/masac_wav16k_clips/train 2/train_4/audios/train_1387_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Nahi, mai bilkul theek hu.",INDRAVARDHAN,INDRAVARDHAN,True,fillers,2,False,0,False,HI→EN,HI→EN,1,insertional,L1→L2,train_1387,INDRAVARDHAN,-1,5,train_1387,1.0,high_l2,male,,unknown,unknown,-1
train_1378_3,train_1378_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1378_3.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,"Dushyant, bhai Soniya kaisi hai?",INDRAVARDHAN,INDRAVARDHAN,True,connectors,1,False,0,False,,,0,,,train_1378,INDRAVARDHAN,-1,5,train_1378,0.7692307692307693,high_l2,male,,unknown,unknown,-1
train_1591_2,train_1591_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1591_2.wav,0.0,-1.0,KISMI,CS,code_switched,Kal se knock kar ke aaungi na! Hehe!,KISMI,KISMI,True,fillers,1,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_1591,KISMI,I,8,train_1591,1.0,high_l2,female,,unknown,unknown,i
train_1473_0,train_1473_0,data/masac_wav16k_clips/train 2/train_4/audios/train_1473_0.wav,0.0,-1.0,ROSESH,CS,code_switched,Okay... Marne vaale ka taluk Kanch ke saath hoga...,ROSESH,ROSESH,False,,0,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_1473,ROSESH,O,9,train_1473,0.6,mid_l2,male,,unknown,unknown,-1
train_1792_5,train_1792_5,data/masac_wav16k_clips/train 2/train_4/audios/train_1792_5.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,Le 200 Rupaiya ab bata,INDRAVARDHAN,INDRAVARDHAN,True,connectors,1,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_1792,INDRAVARDHAN,-1,5,train_1792,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_1628_2,train_1628_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1628_2.wav,0.0,-1.0,MAYA,HI,monolingual_HI,Kapde!?,MAYA,MAYA,False,,0,False,0,False,,,0,,,train_1628,MAYA,-1,1,train_1628,0.6666666666666666,high_l2,female,,unknown,unknown,i
train_1749_6,train_1749_6,data/masac_wav16k_clips/train 2/train_4/audios/train_1749_6.wav,0.0,-1.0,SAHIL,CS,code_switched,"Aray, dekho tum beech beech mein bol rahi thi na, isiliye!",SAHIL,SAHIL,True,fillers,2,True,1,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_1749,SAHIL,-1,11,train_1749,0.8333333333333334,high_l2,male,,unknown,unknown,-1
train_1613_4,train_1613_4,data/masac_wav16k_clips/train 2/train_4/audios/train_1613_4.wav,0.0,-1.0,MAYA,CS,code_switched,To fir muh pe patti kyu bandhi hai isake?,MAYA,MAYA,True,fillers,1,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1613,MAYA,-1,9,train_1613,1.0,high_l2,female,,unknown,unknown,i
train_1385_3,train_1385_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1385_3.wav,0.0,-1.0,MAYA,EN,monolingual_EN,"control yourself, sweetie.",MAYA,MAYA,False,,0,False,0,False,,,0,,,train_1385,MAYA,-1,3,train_1385,0.8571428571428571,high_l2,female,,unknown,unknown,i
train_1754_3,train_1754_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1754_3.wav,0.0,-1.0,MAYA,CS,code_switched,Vitthal Hamara bed banaa do,MAYA,MAYA,False,,0,False,0,False,"HI→EN,EN→HI,HI→EN",HI→EN,3,alternational,L1→L2,train_1754,MAYA,I,5,train_1754,0.4285714285714285,mid_l2,female,,unknown,unknown,i
train_1529_2,train_1529_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1529_2.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Iski to wife aa rahi hai, meri WIFE aa rahi hai! Mai haat jodta hu Babu ji, aap inhe chupa lijiye, please.",INDRAVARDHAN,INDRAVARDHAN,True,fillers,3,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",HI→EN,7,alternational,L1→L2,train_1529,INDRAVARDHAN,I,22,train_1529,1.0,high_l2,male,,unknown,unknown,-1
train_1495_3,train_1495_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1495_3.wav,0.0,-1.0,ROSESH,EN,monolingual_EN,Okay momma.,ROSESH,ROSESH,True,connectors,2,False,0,False,,,0,,,train_1495,ROSESH,-1,2,train_1495,1.0,high_l2,male,,unknown,unknown,-1
train_1711_3,train_1711_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1711_3.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"wakai, wakai bohot bada dil hai sahil ka. i mean dekho na, din bhar maya ki bhakti karne ke baad bhi tumhe thoda bhot pyar karne ki liye waqt nikal hi leta hai. haina?",INDRAVARDHAN,INDRAVARDHAN,True,fillers,4,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,6,alternational,L1→L2,train_1711,INDRAVARDHAN,I,34,train_1711,1.0,high_l2,male,,unknown,unknown,-1
train_1532_1,train_1532_1,data/masac_wav16k_clips/train 2/train_4/audios/train_1532_1.wav,0.0,-1.0,MONISHA,HI,monolingual_HI,"Kyu, kya hoga?",MONISHA,MONISHA,True,connectors,1,False,0,False,,,0,,,train_1532,MONISHA,-1,3,train_1532,0.6666666666666666,high_l2,female,,unknown,unknown,-1
train_1345_3,train_1345_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1345_3.wav,0.0,-1.0,DUSHYANT,CS,code_switched,pure ghee Mein Kitni calories hoti hai,DUSHYANT,DUSHYANT,True,connectors,1,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_1345,DUSHYANT,I,7,train_1345,1.0,high_l2,male,,unknown,unknown,i
train_1514_2,train_1514_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1514_2.wav,0.0,-1.0,RUPA MEHTA,CS,code_switched,"haan haan hove, sarabhai ke harabhai hab hame hi hai na",RUPA MEHTA,RUPA MEHTA,False,,0,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",HI→EN,5,alternational,L1→L2,train_1514,RUPA MEHTA,-1,11,train_1514,0.6666666666666666,high_l2,female,,unknown,unknown,-1
train_1363_0,train_1363_0,data/masac_wav16k_clips/train 2/train_4/audios/train_1363_0.wav,0.0,-1.0,ROSESH,CS,code_switched,"Sonya ne fir se gadbad kar di, parkaya pravesh ke mantra ko le kar! Dushyant ke shareer mein aurat ki aatma aa gayi hai!",ROSESH,ROSESH,True,fillers,5,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_1363,ROSESH,-1,24,train_1363,0.75,high_l2,male,,unknown,unknown,-1
train_1676_1,train_1676_1,data/masac_wav16k_clips/train 2/train_4/audios/train_1676_1.wav,0.0,-1.0,SONIYA,CS,code_switched,"Dekhiye mai muh hilaye bina baat kar rahi hu, to ye 'Hein? Hein?' kar rahe hai?",SONIYA,SONIYA,True,fillers,2,True,1,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1676,SONIYA,-1,16,train_1676,0.6666666666666666,high_l2,female,,unknown,unknown,-1
train_1509_7,train_1509_7,data/masac_wav16k_clips/train 2/train_4/audios/train_1509_7.wav,0.0,-1.0,MAYA,HI,monolingual_HI,"Aah! Aah! Vaha, kone mein... Aah!",MAYA,MAYA,True,fillers,1,True,1,False,,,0,,,train_1509,MAYA,-1,6,train_1509,0.6875,high_l2,female,,unknown,unknown,i
train_1497_1,train_1497_1,data/masac_wav16k_clips/train 2/train_4/audios/train_1497_1.wav,0.0,-1.0,MONISHA,EN,monolingual_EN,shh!,MONISHA,MONISHA,False,,0,False,0,False,,,0,,,train_1497,MONISHA,-1,1,train_1497,1.0,high_l2,female,,unknown,unknown,-1
train_1669_6,train_1669_6,data/masac_wav16k_clips/train 2/train_4/audios/train_1669_6.wav,0.0,-1.0,SAHIL,HI,monolingual_HI,Vo mar chuki hai...,SAHIL,SAHIL,True,connectors,1,False,0,False,,,0,,,train_1669,SAHIL,-1,4,train_1669,0.25,low_l2,male,,unknown,unknown,-1
train_1715_7,train_1715_7,data/masac_wav16k_clips/train 2/train_4/audios/train_1715_7.wav,0.0,-1.0,MAYA,EN,monolingual_EN,"monisha, thank you.",MAYA,MAYA,False,,0,False,0,False,,,0,,,train_1715,MAYA,-1,3,train_1715,0.7777777777777778,high_l2,female,,unknown,unknown,i
train_1631_3,train_1631_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1631_3.wav,0.0,-1.0,MAYA,EN,monolingual_EN,Oh...,MAYA,MAYA,False,,0,False,0,False,,,0,,,train_1631,MAYA,-1,1,train_1631,0.6363636363636364,mid_l2,female,,unknown,unknown,i
train_1733_5,train_1733_5,data/masac_wav16k_clips/train 2/train_4/audios/train_1733_5.wav,0.0,-1.0,MAYA,CS,code_switched,and disgusting melodramatic. So no Kuchh aur Socho,MAYA,MAYA,True,connectors,1,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_1733,MAYA,I,8,train_1733,1.0,high_l2,female,,unknown,unknown,i
train_1733_4,train_1733_4,data/masac_wav16k_clips/train 2/train_4/audios/train_1733_4.wav,0.0,-1.0,ROSESH,EN,monolingual_EN,oh yea,ROSESH,ROSESH,False,,0,False,0,False,,,0,,,train_1733,ROSESH,-1,2,train_1733,1.0,high_l2,male,,unknown,unknown,-1
train_1715_6,train_1715_6,data/masac_wav16k_clips/train 2/train_4/audios/train_1715_6.wav,0.0,-1.0,MONISHA,CS,code_switched,"dusra kyun mummy ji, isi ko ponchke de deti hun na",MONISHA,MONISHA,True,fillers,1,False,0,False,"HI→EN,EN→HI,HI→EN",HI→EN,3,alternational,L1→L2,train_1715,MONISHA,I,11,train_1715,0.7777777777777778,high_l2,female,,unknown,unknown,-1
train_1631_2,train_1631_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1631_2.wav,0.0,-1.0,ROSESH,HI,monolingual_HI,Monisha bhaabhi ke saath.,ROSESH,ROSESH,False,,0,False,0,False,,,0,,,train_1631,ROSESH,-1,4,train_1631,0.6363636363636364,mid_l2,male,,unknown,unknown,-1
train_1669_7,train_1669_7,data/masac_wav16k_clips/train 2/train_4/audios/train_1669_7.wav,0.0,-1.0,MAYA,EN,monolingual_EN,Lovely! That's music to my ears!,MAYA,MAYA,False,,0,False,0,False,,,0,,,train_1669,MAYA,-1,6,train_1669,0.25,low_l2,female,,unknown,unknown,i
train_1530_2,train_1530_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1530_2.wav,0.0,-1.0,MAYA,CS,code_switched,"No, no. I mean, I know ki oil paints se skin thodi kharab ho jaati hai, lekin kerosene se ragadne par 2-4 dino mein hat jaata hai oil paint, easily!",MAYA,MAYA,True,fillers,4,True,2,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,12,alternational,L2→L1,train_1530,MAYA,I,30,train_1530,1.0,high_l2,female,,unknown,unknown,i
train_1676_0,train_1676_0,data/masac_wav16k_clips/train 2/train_4/audios/train_1676_0.wav,0.0,-1.0,SONIYA,CS,code_switched,Ye 'Hein? Hein?' tabhi karte hai jab ine lagta hai ki hum baat kar rahe hai.,SONIYA,SONIYA,True,fillers,3,True,1,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_1676,SONIYA,-1,16,train_1676,0.6666666666666666,high_l2,female,,unknown,unknown,-1
train_1509_6,train_1509_6,data/masac_wav16k_clips/train 2/train_4/audios/train_1509_6.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,"Haan, fikar mat karo.",INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,,,0,,,train_1509,INDRAVARDHAN,-1,4,train_1509,0.6875,high_l2,male,,unknown,unknown,-1
train_1468_2,train_1468_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1468_2.wav,0.0,-1.0,MAYA,EN,monolingual_EN,Hello Dushyant.,MAYA,MAYA,False,,0,False,0,False,,,0,,,train_1468,MAYA,-1,2,train_1468,1.0,high_l2,female,,unknown,unknown,i
train_1345_2,train_1345_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1345_2.wav,0.0,-1.0,ROSESH,EN,monolingual_EN,thank God,ROSESH,ROSESH,False,,0,False,0,False,,,0,,,train_1345,ROSESH,-1,2,train_1345,1.0,high_l2,male,,unknown,unknown,-1
train_1363_1,train_1363_1,data/masac_wav16k_clips/train 2/train_4/audios/train_1363_1.wav,0.0,-1.0,MAYA,CS,code_switched,Oh no! Not again! Fir se vo sabzi vaali Champa ki aatma aa gayi hogi uske shareer mein!,MAYA,MAYA,True,fillers,2,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_1363,MAYA,I,18,train_1363,0.75,high_l2,female,,unknown,unknown,i
train_1495_2,train_1495_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1495_2.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Rosesh darling, mein abhi aayi haan.",INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_1495,INDRAVARDHAN,I,6,train_1495,1.0,high_l2,male,,unknown,unknown,-1
train_1416_4,train_1416_4,data/masac_wav16k_clips/train 2/train_4/audios/train_1416_4.wav,0.0,-1.0,MAYA,CS,code_switched,"Kya majboori Sahil, haan? Agar Monisha ko nahi bulaya to chalo vo uski samajhdaari hai.",MAYA,MAYA,True,fillers,3,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1416,MAYA,-1,15,train_1416,1.0,high_l2,female,,unknown,unknown,i
train_1532_0,train_1532_0,data/masac_wav16k_clips/train 2/train_4/audios/train_1532_0.wav,0.0,-1.0,MAYA,CS,code_switched,Bigade hue phone ke bare mein Dushyant ko pata chal to gazab ho jaega.,MAYA,MAYA,True,connectors,1,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,6,alternational,L1→L2,train_1532,MAYA,I,14,train_1532,0.6666666666666666,high_l2,female,,unknown,unknown,i
train_1385_2,train_1385_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1385_2.wav,0.0,-1.0,ROSESH,CS,code_switched,"kaise rakhun hausla, momma?",ROSESH,ROSESH,False,,0,False,0,False,HI→EN,HI→EN,1,insertional,L1→L2,train_1385,ROSESH,-1,4,train_1385,0.8571428571428571,high_l2,male,,unknown,unknown,-1
train_1613_5,train_1613_5,data/masac_wav16k_clips/train 2/train_4/audios/train_1613_5.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Kangaroo sab ko katata hoga, isliye!",INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_1613,INDRAVARDHAN,I,6,train_1613,1.0,high_l2,male,,unknown,unknown,-1
train_1754_2,train_1754_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1754_2.wav,0.0,-1.0,INDRAVARDHAN,EN,monolingual_EN,yeeee yupiiii ha ha ha,INDRAVARDHAN,INDRAVARDHAN,False,,0,True,1,False,,,0,,,train_1754,INDRAVARDHAN,-1,5,train_1754,0.4285714285714285,mid_l2,male,,unknown,unknown,-1
train_1656_5,train_1656_5,data/masac_wav16k_clips/train 2/train_4/audios/train_1656_5.wav,0.0,-1.0,MAYA,EN,monolingual_EN,Oh enough!,MAYA,MAYA,False,,0,False,0,False,,,0,,,train_1656,MAYA,-1,2,train_1656,0.8,high_l2,female,,unknown,unknown,i
train_1749_7,train_1749_7,data/masac_wav16k_clips/train 2/train_4/audios/train_1749_7.wav,0.0,-1.0,MONISHA,HI,monolingual_HI,Isliye tum mujhe kaam vaali kahoge!?,MONISHA,MONISHA,True,fillers,2,False,0,False,,,0,,,train_1749,MONISHA,-1,6,train_1749,0.8333333333333334,high_l2,female,,unknown,unknown,-1
train_1628_3,train_1628_3,data/masac_wav16k_clips/train 2/train_4/audios/train_1628_3.wav,0.0,-1.0,SURI,CS,code_switched,"Aray vo to mai jald baazi mein aaya hu, nahi to mere paas 20 shirts, 10 trousers aur 2 leather jackets hai, haan!",SURI,SURI,True,fillers,4,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,10,alternational,L1→L2,train_1628,SURI,I,23,train_1628,0.6666666666666666,high_l2,male,,unknown,unknown,i
train_1410_2,train_1410_2,data/masac_wav16k_clips/train 2/train_4/audios/train_1410_2.wav,0.0,-1.0,MAYA,CS,code_switched,"Well, kapade abhi tak yahi pade hue hai.",MAYA,MAYA,True,fillers,2,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_1410,MAYA,-1,8,train_1410,1.0,high_l2,female,,unknown,unknown,i
