,name,Transcript,English Translation,LID_tags,Language,Type of code-switching
5283,train_1663_5.wav,"Haan, to jaanta hu na bhai, vo Maya ne bhi to mera sukh, chaiyn, neend, aaram, sab to churaaya hai! Hahaha!","Yes, I know brother, that Maya has also stolen my happiness, peace, sleep, comfort, everything! Hahaha!","['HI', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,-1
5284,train_1683_0.wav,You are so funny Indravardhan. Tum circus mein joker ka kaam kyu nahi karte? Haan?,You are so funny Indravardhan. Why don't you work as a clown in the circus? Yes?,"['EN', 'EN', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,"A, I"
5285,train_1724_2.wav,"Madhu... Over to kismi. Samjhao, please...","Madhu... Over to kismi. Explain, please...","['HI', 'OTHER', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'OTHER', 'EN', 'OTHER']",CSW,I
5286,train_1702_1.wav,"Ab to na mai srif mein tujhe haraunga, balki vo doodh aur paani dono tere sar pe bhi undheloonga…samjhe? Hahaha!","Now, not only will I defeat you in battle, but I will also pour milk and water on your head… understood? Hahaha!","['EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,-1
5287,train_1747_1.wav,jaisa laga so Laga Tumhen Achcha Laga Na?,Did you like the way it felt?,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1
5288,train_1582_0.wav,"Iss baar mai Monisha se 10000 rupay vasool karke rahungi. Neend haraam ho jaegi bechaari ki, paise dete hue!",This time I will collect Rs 10000 from Monisha. The poor girl will lose sleep while giving money!,"['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
5289,train_1527_5.wav,ok woo,ok woo,"['EN', 'EN']",EN,-1
5290,train_1446_1.wav,Parso dopahar taak aa jaenge.,Will arrive by afternoon the day after tomorrow.,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
5291,train_1624_7.wav,Ye mummy ji ke yaha jaa kar aye hai kya?,Has he come back from mom's place?,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,I
5292,train_1681_2.wav,"Sahil bhai ne apni sagi maa se chhupaaya! Jis maa ne unhei 9-9 mahine apne pait mein rakh ke paala use nahi bataaya! Aur uss anjaan, parai, outsider, stranger ko unhone....","Sahil Bhai hid from his real mother! This mother did not tell him about the benefits of keeping her in her lap for 9-9 months! And to us unknown, parai, outsider, stranger...","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
5293,train_1538_2.wav,"Achchha, everybody please, jab Raghavendra yaha aa jae na, to please behave a little sophisticated, Monisha.","Okay, everybody please, when Raghavendra gets here, please behave a little sophisticated, Monisha.","['HI', 'OTHER', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'OTHER']",CSW,"I, A"
5294,train_1647_4.wav,brilliant,brilliant,['EN'],EN,-1
5295,train_1763_0.wav,kyunki saudamini shiridoriya ka program aa rha hai aaj tv pe me wo dekhna chah rhi hun.,"Because Saudamini Shiridoria's program is coming today on TV, I want to watch it.","['HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
5296,train_1726_0.wav,Now dim the lights.,Now dim the lights.,"['EN', 'EN', 'EN', 'EN', 'OTHER']",EN,-1
5297,train_1639_2.wav,"Maya, mera dimaag thikaane par nahi hai, mai...","Maya, my mind is at a loss, May...","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",HI,-1
5298,train_1369_3.wav,"aap zara, zor se boliye, zor se","You speak louder, louder","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN']",CSW,-1
5299,train_1593_8.wav,"Mar gaye, mar gaye, mar gaye re!","You are dead, you are dead, you are dead!","['HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
5300,train_1503_4.wav,Bakurda! Mere pair!,Bakurda! My feet!,"['HI', 'OTHER', 'EN', 'EN', 'OTHER']",CSW,-1
5301,train_1427_0.wav,"Indu! Rosesh sach moochek talented actor hai. Dekhna tum, ek din Hollywood mein vo naam kamaaega!","Indu! Rosesh is really a very talented actor. You see, one day he will make a name for himself in Hollywood!","['HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
5302,train_1503_0.wav,"Baabla, mujhe tere ye kapde bilkul pasand nahi hai. Tu nayi kapde leke aa, fir saadi karna, haan?","Babla, I don't like these clothes of yours at all. You bring new clothes and then wear saree, yes?","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,-1
5303,train_1560_3.wav,Genius!,Genius!,"['EN', 'OTHER']",EN,-1
5304,train_1374_2.wav,good.. ab yah kitne hain,ok..how much is it now,"['EN', 'OTHER', 'EN', 'HI', 'HI', 'HI']",CSW,I
5305,train_1758_2.wav,150 rupay ka ek! Kitna nuksaan hua hoga na Ravindra mama ka!,One for Rs 150! How much loss Ravindra Ma must have suffered!,"['EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
5306,train_1661_3.wav,acha wo waali khabar,uncle that news,"['HI', 'HI', 'HI', 'HI']",HI,-1
5307,train_1783_1.wav,Kya hota hai?,what happens?,"['HI', 'HI', 'HI', 'OTHER']",HI,-1
5308,train_1394_7.wav,It gets better and better! Popati!,It gets better and better! Popati!,"['EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'OTHER']",CSW,I
5309,train_1459_2.wav,What do you mean!? Kya!? Matlab shaadi tood de!?,What do you mean!? What!? That means break the marriage!?,"['EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'OTHER']",CSW,A
5310,train_1501_2.wav,"ha ha fir se problem shuru ho gaya Indu ka. mein Mard hun mein Mard hun, doctor ko kyon Nahin dikhte? hello this is Sarabhai residents","Ha ha, Indu's problem has started again. I am a man, I am a man, why don't you see a doctor? Hello This Is Sarbhai Residents","['EN', 'EN', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'EN']",CSW,I
5311,train_1739_3.wav,Naturally Tumhare bua Ki Family to specimen middle-class family hai!,Naturally your aunt's family is a specimen middle-class family!,"['EN', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'OTHER']",CSW,I
5312,train_1700_7.wav,"Oh, C grade writer! Chup chaap 1000 rupaye mein kaam kar de warna mein watchman ko bula ke kaam karva leta hu. Chal de...","Oh, S grade writer! Quietly do the work for Rs 1000, otherwise I will call the watchman and get the work done. Come on...","['EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'OTHER']",CSW,I
5313,train_1527_1.wav,waa,waa,['HI'],HI,-1
5314,train_1376_0.wav,"Everybody, hold hands together.","Everybody, hold hands together.","['EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",EN,-1
5315,train_1562_1.wav,Abhi nhi karti! Abhi To mein bilkul Badal Gai hun han!,"She doesn't do it now! Now I have completely changed, yes!","['HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
5316,train_1350_3.wav,chup momma's yes man acha ye batao khaane mein kya hai aaj?,Quiet mother's yes man ok tell me what's for dinner today?,"['HI', 'EN', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
5317,train_1438_3.wav,Bilkul sahi kaha tumane.,You are absolutely right.,"['HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
5318,train_1600_2.wav,"Tum Monisha ko lunch ke liye le jaana, I mean if you don't mind. But use Zodiac Bistro bilkul mat le jaana, warna vo to bechaari apane nakhoon chaba chaba kar hi pait bhar legi!","You should take Monisha for lunch, I mean if you don't mind. But use Zodiac Bistro absolutely madly, it will make your poor taste worse!","['HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,"I, A"
5319,train_1626_1.wav,mummyji tissue paper ke aur do box hai laati hun,"Mummy, I will bring two more boxes of tissue paper.","['HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI']",CSW,I
5320,train_1724_6.wav,"Mai sunn sakti hu, thank you!","I can feel it, thank you!","['HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'EN', 'OTHER']",CSW,I
5321,train_1656_8.wav,O momma! O momma! Tumne mujhe janam diya! O momma! O momma! Sabse achchha karam kiya! O momma! O momma! Aakash...,Oh mother! Oh mother! You gave birth to me! Oh mother! Oh mother! Best deed done! Oh mother! Oh mother! Sky...,"['EN', 'EN', 'OTHER', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'OTHER', 'HI', 'OTHER']",CSW,-1
5322,train_1663_1.wav,"Maya beemaar hai! Samjha! Jaa, jaa!","Maya beemaar hai! Samjha! Jaa, jaa!","['HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER']",HI,-1
5323,train_1584_2.wav,"Chaaliye uncle, neeche chal kar society mein hum log naare lagaate hai, ""Gali gali mein shor hai, Indu Sarabhai chor hai!""","Come on uncle, let's go down and raise slogans in the society, ""There is noise in every street, Indu Sarabhai is a thief!""","['HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'OTHER']",CSW,I
5324,train_1678_2.wav,"Haan! Kisi inspector ne kaha diya hoga, ""Will you have a cup of tea?"", to baith gai vo vaha! You know Monisha!","Yes! Some inspector must have said, ""Will you have a cup of tea?"", so she sat there! You know Monisha!","['HI', 'OTHER', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'OTHER', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'OTHER']",CSW,"I, A"
5325,train_1507_4.wav,I'm just being funny mom,I'm just being funny mom,"['EN', 'EN', 'EN', 'EN', 'EN']",EN,-1
5326,train_1466_0.wav,tu muje bata tujhe kaun chaiye iske badle!,You tell me who do you want in return!,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
5327,train_1440_3.wav,"Allergy meri naak mein hai, meri aankho mein nahi! Rang ka iske saath kya... Just get these flowers away from me!","The allergy is in my nose, not my eyes! What's the color with it... Just get these flowers away from me!","['EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER']",CSW,"I, A"
5328,train_1722_0.wav,"Vishal Guha ne mujhe invite kiya hai! Vishal Guha dad! I cant believe it! Mere bohot achchhe dost ban gaye hai, and the rest is going to be history. Vishal Guha ke saath mai party mein jaayunga!","Vishal Guha has invited me! Vishal Guha dad! I can't believe it! Many of my best friends have passed away, and the rest is going to be history. I will come to the party with Vishal Guha!","['HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,"I, A"
5329,train_1606_4.wav,I'm sorry mujhe laga ki...,I'm sorry I thought...,"['EN', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,A
5330,train_1421_2.wav,Arey Maya mein Kah Raha Hun Mera yakin karo,hey maya i'm telling you believe me,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1
5331,train_1432_8.wav,Narad muni!,Narad muni!,"['HI', 'HI', 'OTHER']",HI,-1
5332,train_1407_1.wav,Bingo! Ab uske baare mein bataao. Sapane mein kon kon hai?,Bingo! Now tell me about that. Who is who in the dream?,"['EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
5333,train_1464_2.wav,"Monisha, Indravadhan ko abhi tak yaad ni aaya ki aaj kya hai!","Monisha, Indravadhan still hasn't remembered what today is!","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
5334,train_1499_2.wav,to me karwaun? China ki 3 ticket book? han? 2 return one single,So should I get it done? Book 3 tickets to China? Yes? 2 return one single,"['EN', 'EN', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'EN', 'OTHER', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'HI']",CSW,I
5335,train_1354_7.wav,"I mean, what's that?","I mean, what's that?","['EN', 'EN', 'OTHER', 'EN', 'EN', 'OTHER']",EN,-1
5336,train_1687_0.wav,Maya Maya Tumhari Umar hi kya thi,"Maya Maya, how old were you?","['HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI']",CSW,-1
5337,train_1720_3.wav,Arey Cinderella ki soteli beheno kuch to riyaaz karo. Iske mama guzar gaye hain.,"Hey Cinderella's step sisters, do some practice. His mother has passed away.","['HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
5338,train_1720_2.wav,Hoo so funny Momma!,Hoo so funny Momma!,"['HI', 'EN', 'EN', 'EN', 'OTHER']",CSW,I
5339,train_1765_2.wav,offo hum log samundar ke tufaan mein dubde hue macchi maar rahe haina toh ye dialogue dabduk dabduk finally gado,"Oh, we are fishing while hiding in the storm, so this dialogue is going on, dubduk dubduk finally.","['EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI']",CSW,I
5340,train_1706_1.wav,"Rosesh bhaaiya, hosla rakhiye...","Rosesh bhaiya, keep your courage...","['HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER']",HI,-1
5341,train_1765_3.wav,great toh abhi kahan samundar ke niche drop karun ke macchi market,"Great, so where should I drop the fish market under the sea?","['EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN']",CSW,I
5342,train_1706_0.wav,"Sahil bhai, sirf ek hi din bacha hai, Sahil bhai! Fir momma Sudhanshu ke saath chali jaaegi, Sahil bhai!","Sahil Bhai, only one day is left, Sahil Bhai! Then mother will go with Sudhanshu, Sahil Bhai!","['HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER']",CSW,-1
5343,train_1687_1.wav,can you relax dad,can you relax dad,"['EN', 'EN', 'EN', 'EN']",EN,-1
5344,train_1622_4.wav,agar zyada lataoge toh saamne se chaar gunna zyada milta hai,"If you lie down more, you get four times more than the front.","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI']",CSW,-1
5345,train_1354_6.wav,Must be corrosion.,Must be corrosion.,"['EN', 'EN', 'EN', 'OTHER']",EN,-1
5346,train_1464_3.wav,"Achchha, vo, hawa mein virus hai na, to ajeeb se problem ho gyi hai yaadash ki, nahi? Mujhe bhi kuch yaad nahi rehata.","Well, there is a virus in the air, so there is a strange problem with memory, no? I too don't remember anything.","['HI', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
5347,train_1421_3.wav,Antim Ghadi Yamraj Ka Aana mythologically middle class Indravardhan apparently Yamraj tabhi Aate Hain Jab middle-class log Marte Hain,Last Hour Yamraj's arrival mythologically middle class Indravardhan Apparentally Yamraj comes only when middle-class people die,"['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI']",CSW,I
5348,train_1432_9.wav,Arey tum aye bhi nahi na isse tumhe paata nahi.,"Hey, you are not even a person and you don't know this.","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
5349,train_1407_0.wav,Achchhi tarah yaad to mujhe ek hi sapana hai. Jo mujhe baar baar satata hai.,I remember well only one dream. Which haunts me again and again.,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
5350,train_1722_1.wav,Tu akela jaayega?,will you go alone?,"['HI', 'HI', 'HI', 'OTHER']",HI,-1
5351,train_1704_2.wav,"Aray nahi, nahi! Maya, Maya, ek nanhi si bhul ki itni badi saja mat do, please Maya!","Oh no, no! Maya, Maya, don't give such a big punishment for a small mistake, please Maya!","['HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'OTHER']",CSW,I
5352,train_1606_5.wav,"Nahi, nahi, iss mein aap ki koi galati nahi hai. Jab Maya ne kaha, ki ladka intelligent creative, aur handsome hai, fir iske muh ki tarah kaun dekhega! Hahaha!","No, no, it is not your fault. When Maya said that the boy is intelligent, creative and handsome, then who would look like his face? Hahaha!","['HI', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'OTHER', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,I
5353,train_1466_1.wav,excuse me ye koi blender ya shirt toh hai nahi ke pasand nahi aya toh exchange kar liya inn dono ki sagai ho chuki hai and..,"Excuse is this blender or shirt, I didn't like it so I exchanged it, they both got engaged and...","['EN', 'EN', 'EN', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER']",CSW,I
5354,train_1507_5.wav,you know you are smelling of Indravardhaness ..mein mazak nahi kar rahi ho Sahil.. I am En Monisha ki standard are going to the dogs. that two Street dogs. Pata Hai Jab yah super market se sabji kharidna Jaati Hai tab bhi free Dhaniya ke liye Jagadti Hai. juice wale se extra straw mangti hai.. 5 star hotel set toothpicks Utha Ke Le Aati Hai,"you know you are smelling of Indravardhaness..I am not kidding, Sahil.. I am En Monisha's standards are going to the dogs. those two street dogs. Found out that she has started buying vegetables from the super market and yet is still awake for free coriander. Extra straw is asked from the juice seller.. 5 star hotel set toothpicks are available for purchase.","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI']",CSW,"A, I"
5355,train_1440_2.wav,"Maya tumhe laal gulaab ki allergy hai, ye to yellow hai...","Maya, you are allergic to red roses, this one is yellow...","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'OTHER']",CSW,I
5356,train_1626_0.wav,khatam ho gaya sahil it's over,Sahil it's over,"['HI', 'HI', 'HI', 'HI', 'EN', 'EN']",CSW,A
5357,train_1656_9.wav,"Waah, waah, waah! Mere Bharat Ratna!",wow wow wow! My Bharat Ratna!,"['HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1
5358,train_1663_0.wav,Use kya bataaunga?,What should I tell him?,"['HI', 'HI', 'HI', 'OTHER']",HI,-1
5359,train_1350_2.wav,ohooho,ohooho,['HI'],HI,-1
5360,train_1446_4.wav,"Kya, 10-12 din bhi, hehe.","What, even 10-12 days, huh.","['HI', 'OTHER', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,-1
5361,train_1438_2.wav,Aur koi bhi daamaad iss tarah ha insult bardaast nahi kar sakata.,And no son-in-law can tolerate this kind of insult.,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
5362,train_1376_1.wav,"Nahi nahi, aap log hi kheliye, ringa ringa roses.","No no, you guys play it, Ring Ringa Roses.","['HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'OTHER']",CSW,I
5363,train_1527_0.wav,"no Thoda Aur, Thoda Aur that's it up ulti aane ke acting kijiye","A little more, a little more, act like you're about to throw up.","['EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI']",CSW,I
5364,train_1459_3.wav,"Socho Sahil kitni saari musibate khadi ho sakti hai! shaadi ka album waste, video ka kharcha paani mein!","Imagine, Sahil, how many troubles can arise! For the wedding album, the expenses for the video are in vain!","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
5365,train_1739_2.wav,Han lekin mujhe Jama Nahin vahan,but I don't want to be there,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1
5366,train_1562_0.wav,Ye Chhori karti hai?,This girl does?,"['HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
5367,train_1602_1.wav,Arey o.,Are o.,"['HI', 'EN', 'OTHER']",CSW,-1
5368,train_1661_2.wav,ofcourse khush kyu nahi hogi . after all unki behen ki beti ka dewar hero jo banne chala hai . hehehe,"of course why wouldn't she be happy? After all, his sister's daughter's brother-in-law is about to become a hero. hehehehe","['EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN']",CSW,I
5369,train_1700_6.wav,"Saheb, gareeb ki sachhi daulat hoti hai uski imaandaari, vafaadaari, namak halaali. Paiso ke taraaju mein tol kar uski tauhin mat kijiae!","Sir, the true wealth of a poor person is his honesty, loyalty and salt. Don't insult money by weighing it on the scale!","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,-1
5370,train_1783_0.wav,"Oh my God! Sahil, 6 bajne vaale hai aur tum to jaante ho ki Embassy Towers ke peeche 6 baje ke baad kya hota hai...","Oh my God! Sahil, it's about to be 6 o'clock and you know what happens behind Embassy Towers after 6 o'clock...","['EN', 'EN', 'EN', 'OTHER', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
5371,train_1758_3.wav,Kaisa nuksaan?,What kind of loss?,"['HI', 'HI', 'OTHER']",HI,-1
5372,train_1374_3.wav,ek ungli,one finger,"['HI', 'HI']",HI,-1
